onbook_date,price,cont_vol_ask,cont_vol_bid,close_vol_ask,close_vol_bid,cum_ask,cum_bid,total,,difference,
14/08/2019,20.52,100,,100,,,,,,,
14/08/2019,20.54,1800,,1800,,,,,,,
14/08/2019,20.55,750,,750,,,,,,,
14/08/2019,20.56,40,,40,,,,,,,
14/08/2019,20.57,1375,,1375,,,,,,,
14/08/2019,20.59,1500,,1500,,,,,,,
14/08/2019,20.6,1615,,1615,,,,,,,
14/08/2019,20.64,1500,,1500,,,,,,,
14/08/2019,20.65,1260,,1260,,,,,,,
14/08/2019,20.69,1500,,1500,,,,,,,
14/08/2019,20.7,850,,850,,,,,,,
14/08/2019,20.74,1550,,1550,,,,,,,
14/08/2019,20.75,3000,,3000,,,,,,,
14/08/2019,20.77,500,,500,,,,,,,
14/08/2019,20.78,445,,445,,,,,,,
14/08/2019,20.79,1548,,1548,,,,,,,
14/08/2019,20.8,10700,,10700,,,,,,,
14/08/2019,20.84,2177,,2177,,,,,,,
14/08/2019,20.85,1000,,1000,,,,,,,
14/08/2019,20.86,500,,500,,,,,,,
14/08/2019,20.89,1500,,1500,,,,,,,
14/08/2019,20.9,7986,,7986,,,,,,,
14/08/2019,20.94,1500,,1500,,,,,,,
14/08/2019,20.95,550,,550,,,,,,,
14/08/2019,20.96,260,,260,,,,,,,
14/08/2019,20.98,4443,,4443,,,,,,,
14/08/2019,20.99,1500,,1500,,,,,,,
14/08/2019,21,96330,,96330,,,,,,,
14/08/2019,21.05,95,,95,,,,,,,
14/08/2019,21.1,4800,,4800,,,,,,,
14/08/2019,21.15,380,,380,,,,,,,
14/08/2019,21.2,5340,,5340,,,,,,,
14/08/2019,21.24,500,,500,,,,,,,
14/08/2019,21.25,940,,940,,,,,,,
14/08/2019,21.27,235,,235,,,,,,,
14/08/2019,21.3,2130,,2130,,,,,,,
14/08/2019,21.31,140,,140,,,,,,,
14/08/2019,21.35,2628,,2628,,,,,,,
14/08/2019,21.4,6140,,6140,,,,,,,
14/08/2019,21.41,390,,390,,,,,,,
14/08/2019,21.45,1000,,1000,,,,,,,
14/08/2019,21.5,42896,,42896,,,,,,,
14/08/2019,21.51,5,,5,,,,,,,
14/08/2019,21.55,2000,,2000,,,,,,,
14/08/2019,21.6,4030,,4030,,,,,,,
14/08/2019,21.65,2000,,2000,,,,,,,
14/08/2019,21.7,1230,,1230,,,,,,,
14/08/2019,21.72,2302,,2302,,,,,,,
14/08/2019,21.75,5000,,5000,,,,,,,
14/08/2019,21.76,2000,,2000,,,,,,,
14/08/2019,21.8,11215,,11215,,,,,,,
14/08/2019,21.85,2000,,2000,,,,,,,
14/08/2019,21.87,1000,,1000,,,,,,,
14/08/2019,21.9,17115,,17115,,,,,,,
14/08/2019,21.92,100,,100,,,,,,,
14/08/2019,21.94,1246,,1246,,,,,,,
14/08/2019,21.98,8500,,8500,,,,,,,
14/08/2019,22,150025,,150025,,,,,,,
14/08/2019,22.05,7500,,7500,,,,,,,
14/08/2019,22.08,200,,200,,,,,,,
14/08/2019,22.1,2360,,2360,,,,,,,
14/08/2019,22.15,536,,536,,,,,,,
14/08/2019,22.19,67,,67,,,,,,,
14/08/2019,22.2,9880,,9880,,,,,,,
14/08/2019,22.21,10000,,10000,,,,,,,
14/08/2019,22.22,2425,,2425,,,,,,,
14/08/2019,22.24,510,,510,,,,,,,
14/08/2019,22.3,1990,,1990,,,,,,,
14/08/2019,22.33,825,,825,,,,,,,
14/08/2019,22.35,530,,530,,,,,,,
14/08/2019,22.4,3215,,3215,,,,,,,
14/08/2019,22.43,488,,488,,,,,,,
14/08/2019,22.44,82,,82,,,,,,,
14/08/2019,22.45,200,,200,,,,,,,
14/08/2019,22.5,20948,,20948,,,,,,,
14/08/2019,22.6,2500,,2500,,,,,,,
14/08/2019,22.65,4500,,4500,,,,,,,
14/08/2019,22.7,32150,,32150,,,,,,,
14/08/2019,22.75,11400,,11400,,,,,,,
14/08/2019,22.8,4495,,4495,,,,,,,
14/08/2019,22.87,1748,,1748,,,,,,,
14/08/2019,22.9,16090,,16090,,,,,,,
14/08/2019,22.96,1221,,1221,,,,,,,
14/08/2019,22.98,50,,50,,,,,,,
14/08/2019,22.99,450,,450,,,,,,,
14/08/2019,23,50592,,50592,,,,,,,
14/08/2019,23.08,100,,100,,,,,,,
14/08/2019,23.1,805,,805,,,,,,,
14/08/2019,23.17,1500,,1500,,,,,,,
14/08/2019,23.2,500,,500,,,,,,,
14/08/2019,23.25,80,,80,,,,,,,
14/08/2019,23.29,95,,95,,,,,,,
14/08/2019,23.3,1030,,1030,,,,,,,
14/08/2019,23.4,250,,250,,,,,,,
14/08/2019,23.43,500,,500,,,,,,,
14/08/2019,23.45,2826,,2826,,,,,,,
14/08/2019,23.48,200,,200,,,,,,,
14/08/2019,23.49,203,,203,,,,,,,
14/08/2019,23.5,15786,,15786,,,,,,,
14/08/2019,23.52,5676,,5676,,,,,,,
14/08/2019,23.54,248,,248,,,,,,,
14/08/2019,23.55,10850,,10850,,,,,,,
14/08/2019,23.6,3170,,3170,,,,,,,
14/08/2019,23.62,1000,,1000,,,,,,,
14/08/2019,23.65,2000,,2000,,,,,,,
14/08/2019,23.7,2000,,2000,,,,,,,
14/08/2019,23.75,692,,692,,,,,,,
14/08/2019,23.8,9160,,9160,,,,,,,
14/08/2019,23.9,1820,,1820,,,,,,,
14/08/2019,23.95,3596,,3596,,,,,,,
14/08/2019,23.99,1410,,1410,,,,,,,
14/08/2019,24,51615,,51615,,,,,,,
14/08/2019,24.1,4500,,4500,,,,,,,
14/08/2019,24.15,580,,580,,,,,,,
14/08/2019,24.2,140,,140,,,,,,,
14/08/2019,24.28,100,,100,,,,,,,
14/08/2019,24.3,5540,,5540,,,,,,,
14/08/2019,24.4,500,,500,,,,,,,
14/08/2019,24.42,500,,500,,,,,,,
14/08/2019,24.5,14723,,14723,,,,,,,
14/08/2019,24.54,200,,200,,,,,,,
14/08/2019,24.57,245,,245,,,,,,,
14/08/2019,24.6,5150,,5150,,,,,,,
14/08/2019,24.75,680,,680,,,,,,,
14/08/2019,24.78,4050,,4050,,,,,,,
14/08/2019,24.8,3500,,3500,,,,,,,
14/08/2019,24.85,1000,,1000,,,,,,,
14/08/2019,24.89,25,,25,,,,,,,
14/08/2019,24.9,4359,,4359,,,,,,,
14/08/2019,24.95,229,,229,,,,,,,
14/08/2019,25,76627,,76627,,,,,,,
14/08/2019,25.1,600,,600,,,,,,,
14/08/2019,25.18,1500,,1500,,,,,,,
14/08/2019,25.2,1370,,1370,,,,,,,
14/08/2019,25.25,2000,,2000,,,,,,,
14/08/2019,25.3,17700,,17700,,,,,,,
14/08/2019,25.35,440,,440,,,,,,,
14/08/2019,25.39,500,,500,,,,,,,
14/08/2019,25.4,180,,180,,,,,,,
14/08/2019,25.5,12980,,12980,,,,,,,
14/08/2019,25.54,100,,100,,,,,,,
14/08/2019,25.55,666,,666,,,,,,,
14/08/2019,25.6,2100,,2100,,,,,,,
14/08/2019,25.7,785,,785,,,,,,,
14/08/2019,25.77,470,,470,,,,,,,
14/08/2019,25.8,415,,415,,,,,,,
14/08/2019,25.85,2000,,2000,,,,,,,
14/08/2019,25.9,296750,,296750,,,,,,,
14/08/2019,25.96,293,,293,,,,,,,
14/08/2019,25.99,1300,,1300,,,,,,,
14/08/2019,26,48580,,48580,,,,,,,
14/08/2019,26.2,2525,,2525,,,,,,,
14/08/2019,26.39,109,,109,,,,,,,
14/08/2019,26.4,1000,,1000,,,,,,,
14/08/2019,26.5,4221,,4221,,,,,,,
14/08/2019,26.7,11500,,11500,,,,,,,
14/08/2019,26.77,13600,,13600,,,,,,,
14/08/2019,26.8,4000,,4000,,,,,,,
14/08/2019,26.85,450,,450,,,,,,,
14/08/2019,26.89,1600,,1600,,,,,,,
14/08/2019,26.9,500,,500,,,,,,,
14/08/2019,26.94,22,,22,,,,,,,
14/08/2019,26.95,440,,440,,,,,,,
14/08/2019,26.99,500,,500,,,,,,,
14/08/2019,27,20245,,20245,,,,,,,
14/08/2019,27.04,720,,720,,,,,,,
14/08/2019,27.1,4700,,4700,,,,,,,
14/08/2019,27.15,3965,,3965,,,,,,,
14/08/2019,27.17,1500,,1500,,,,,,,
14/08/2019,27.2,160,,160,,,,,,,
14/08/2019,27.24,3600,,3600,,,,,,,
14/08/2019,27.5,18713,,18713,,,,,,,
14/08/2019,27.8,1105,,1105,,,,,,,
14/08/2019,27.9,2591,,2591,,,,,,,
14/08/2019,27.95,3746,,3746,,,,,,,
14/08/2019,28,10386,,10386,,,,,,,
14/08/2019,28.1,2000,,2000,,,,,,,
14/08/2019,28.33,350,,350,,,,,,,
14/08/2019,28.4,250,,250,,,,,,,
14/08/2019,28.5,9525,,9525,,,,,,,
14/08/2019,28.6,1000,,1000,,,,,,,
14/08/2019,28.65,3100,,3100,,,,,,,
14/08/2019,29,293,,293,,,,,,,
14/08/2019,29.2,300,,300,,,,,,,
14/08/2019,29.35,4000,,4000,,,,,,,
14/08/2019,29.5,310,,310,,,,,,,
14/08/2019,29.9,680,,680,,,,,,,
14/08/2019,29.95,2340,,2340,,,,,,,
14/08/2019,30,15065,,15065,,,,,,,
14/08/2019,31,1910,,1910,,,,,,,
14/08/2019,31.17,200,,200,,,,,,,
14/08/2019,31.5,150,,150,,,,,,,
14/08/2019,31.9,20,,20,,,,,,,
14/08/2019,32,200,,200,,,,,,,
14/08/2019,33,2240,,2240,,,,,,,
14/08/2019,35,777,,777,,,,,,,
14/08/2019,35.5,1500,,1500,,,,,,,
14/08/2019,36,666,,666,,,,,,,
14/08/2019,38,200,,200,,,,,,,
14/08/2019,39.5,500,,500,,,,,,,
14/08/2019,39.99,242,,242,,,,,,,
14/08/2019,42.7,15,,15,,,,,,,
14/08/2019,60,1,,1,,,,,,,
14/08/2019,74,25,,25,,,,,,,
14/08/2019,126.5,175,,175,,,,,,,
15/08/2019,0,20002,2740,631105,780678,,,,,,
15/08/2019,2.5,,1,,1,,,,,,
15/08/2019,10,,150,,150,,,,,,
15/08/2019,11.5,,700,,700,,,,,,
15/08/2019,11.85,,40,,40,,,,,,
15/08/2019,12.5,,40,,40,,,,,,
15/08/2019,13,,4500,,4500,,,,,,
15/08/2019,13.2,,1000,,1000,,,,,,
15/08/2019,13.5,,500,,500,,,,,,
15/08/2019,13.95,,2000,,2000,,,,,,
15/08/2019,14,,1900,,1900,,,,,,
15/08/2019,14.5,,4200,,4200,,,,,,
15/08/2019,14.7,,700,,700,,,,,,
15/08/2019,14.8,,2650,,2650,,,,,,
15/08/2019,14.9,,1700,,1700,,,,,,
15/08/2019,15,,6201,,6201,,,,,,
15/08/2019,15.01,,72,,72,,,,,,
15/08/2019,15.1,,11000,,11000,,,,,,
15/08/2019,15.25,,220,,220,,,,,,
15/08/2019,15.5,,2460,,2460,,,,,,
15/08/2019,15.51,,1000,,1000,,,,,,
15/08/2019,15.93,,18,,18,,,,,,
15/08/2019,15.95,,1100,,1100,,,,,,
15/08/2019,16,,40190,,40190,,,,,,
15/08/2019,16.01,,1000,,1000,,,,,,
15/08/2019,16.02,,600,,600,,,,,,
15/08/2019,16.04,,50,,50,,,,,,
15/08/2019,16.05,,1200,,1200,,,,,,
15/08/2019,16.06,,510,,510,,,,,,
15/08/2019,16.1,,20050,,20050,,,,,,
15/08/2019,16.18,,130,,130,,,,,,
15/08/2019,16.2,,1250,,1250,,,,,,
15/08/2019,16.23,,1900,,1900,,,,,,
15/08/2019,16.25,,,47,,,,,,,
15/08/2019,16.295,,120,,120,,,,,,
15/08/2019,16.3,,700,,700,,,,,,
15/08/2019,16.32,,1600,,1600,,,,,,
15/08/2019,16.4,,4859,,4859,,,,,,
15/08/2019,16.41,,,3670,,,,,,,
15/08/2019,16.425,,1250,,1250,,,,,,
15/08/2019,16.45,,1250,,1250,,,,,,
15/08/2019,16.475,,1250,,1250,,,,,,
15/08/2019,16.48,,2210,,2210,,,,,,
15/08/2019,16.5,,18871,,20071,,,,,,
15/08/2019,16.51,,100,,100,,,,,,
15/08/2019,16.525,,1250,,1250,,,,,,
15/08/2019,16.55,,1250,,1250,,,,,,
15/08/2019,16.57,,500,,500,,,,,,
15/08/2019,16.575,,1250,,1250,,,,,,
15/08/2019,16.59,,1350,,1350,,,,,,
15/08/2019,16.6,,5350,,5350,,,,,,
15/08/2019,16.61,,80,,80,,,,,,
15/08/2019,16.625,,1250,,1250,,,,,,
15/08/2019,16.65,,3100,,3100,,,,,,
15/08/2019,16.675,,1250,,1250,,,,,,
15/08/2019,16.7,,16250,,16250,,,,,,
15/08/2019,16.725,,1250,,1250,,,,,,
15/08/2019,16.75,,4138,,4138,,,,,,
15/08/2019,16.775,,1250,,1250,,,,,,
15/08/2019,16.8,,2101,,2101,,,,,,
15/08/2019,16.81,,100,,100,,,,,,
15/08/2019,16.825,,1250,,1250,,,,,,
15/08/2019,16.85,,5400,,5400,,,,,,
15/08/2019,16.875,,1250,,1250,,,,,,
15/08/2019,16.9,,5173,,5173,,,,,,
15/08/2019,16.92,,3400,,3400,,,,,,
15/08/2019,16.93,,1250,,1250,,,,,,
15/08/2019,16.94,,1240,,1240,,,,,,
15/08/2019,16.945,,118,39469,118,,,,,,
15/08/2019,16.95,,1920,,1920,,,,,,
15/08/2019,16.955,,,55168,,,,,,,
15/08/2019,16.96,,1350,,1350,,,,,,
15/08/2019,16.98,,900,,900,,,,,,
15/08/2019,16.99,,1250,,1250,,,,,,
15/08/2019,17,,60216,,60216,,,,,,
15/08/2019,17.005,,294,,294,,,,,,
15/08/2019,17.02,,2230,,2230,,,,,,
15/08/2019,17.035,,,2894,,,,,,,
15/08/2019,17.05,,3015,24344,3015,,,,,,
15/08/2019,17.08,,1250,,1250,,,,,,
15/08/2019,17.1,,25561,,25561,,,,,,
15/08/2019,17.11,,1250,,1250,,,,,,
15/08/2019,17.13,,500,,500,,,,,,
15/08/2019,17.14,,1550,4108,1550,,,,,,
15/08/2019,17.15,,3784,,3784,,,,,,
15/08/2019,17.17,,1250,,1250,,,,,,
15/08/2019,17.175,,,19473,,,,,,,
15/08/2019,17.2,,7880,,7880,,,,,,
15/08/2019,17.21,,877,,877,,,,,,
15/08/2019,17.22,,235,,235,,,,,,
15/08/2019,17.23,,1350,,1350,,,,,,
15/08/2019,17.24,,58,,58,,,,,,
15/08/2019,17.25,,1850,,1850,,,,,,
15/08/2019,17.26,,1250,,1250,,,,,,
15/08/2019,17.29,,1445,,1445,,,,,,
15/08/2019,17.3,,3080,16667,16124,,,,,,
15/08/2019,17.305,,,5913,,,,,,,
15/08/2019,17.31,,3250,,3250,,,,,,
15/08/2019,17.315,,,,24910,,,,,,
15/08/2019,17.32,,400,,400,,,,,,
15/08/2019,17.325,,,,15653,,,,,,
15/08/2019,17.33,,300,,300,,,,,,
15/08/2019,17.34,,,76,,,,,,,
15/08/2019,17.35,,3000,,3000,,,,,,
15/08/2019,17.355,,,68516,41069,,,,,,
15/08/2019,17.36,,1250,,1250,,,,,,
15/08/2019,17.375,,10,,10,,,,,,
15/08/2019,17.38,,,,13044,,,,,,
15/08/2019,17.39,,300,,300,,,,,,
15/08/2019,17.4,,3250,,28160,,,,,,
15/08/2019,17.405,,,,15653,,,,,,
15/08/2019,17.42,,1310,,1310,,,,,,
15/08/2019,17.435,,,,13045,,,,,,
15/08/2019,17.44,,1250,,26160,,,,,,
15/08/2019,17.45,,2982,,2982,,,,,,
15/08/2019,17.46,,,,13044,,,,,,
15/08/2019,17.475,,,970,,,,,,,
15/08/2019,17.48,,1950,46744,23746,,,,,,
15/08/2019,17.485,,,,15653,,,,,,
15/08/2019,17.49,,100,,100,,,,,,
15/08/2019,17.5,,30443,15000,32443,,,,,,
15/08/2019,17.505,,1400,,1400,,,,,,
15/08/2019,17.51,,,592,,,,,,,
15/08/2019,17.515,,,,34842,,,,,,
15/08/2019,17.52,,1250,309,1250,,,,,,
15/08/2019,17.525,,,4748,,,,,,,
15/08/2019,17.54,,285,,13329,,,,,,
15/08/2019,17.55,,840,,22636,,,,,,
15/08/2019,17.56,,1250,325,1250,,,,,,
15/08/2019,17.565,,,,19218,,,,,,
15/08/2019,17.57,,,26323,,,,,,,
15/08/2019,17.58,,,,1500,,,,,,
15/08/2019,17.585,,,,18683,,,,,,
15/08/2019,17.595,,,298,51610,,,,,,
15/08/2019,17.6,,5670,,5670,,,,,,
15/08/2019,17.605,,,,2800,,,,,,
15/08/2019,17.61,,,,3570,,,,,,
15/08/2019,17.615,,,,18682,,,,,,
15/08/2019,17.62,,,,15653,,,,,,
15/08/2019,17.63,,,308,,,,,,,
15/08/2019,17.635,,,,13796,,,,,,
15/08/2019,17.64,,7330,263,40422,,,,,,
15/08/2019,17.645,,,,18569,,,,,,
15/08/2019,17.65,,1175,,14219,,,,,,
15/08/2019,17.655,,,17142,8094,,,,,,
15/08/2019,17.66,,,11357,36330,,,,,,
15/08/2019,17.665,,,319,3000,,,,,,
15/08/2019,17.67,,,,42120,,,,,,
15/08/2019,17.675,,,,20405,,,,,,
15/08/2019,17.68,,1250,,1250,,,,,,
15/08/2019,17.685,,,11125,3000,,,,,,
15/08/2019,17.69,,,,4084,,,,,,
15/08/2019,17.695,,,283,18569,,,,,,
15/08/2019,17.7,,14050,16772,57003,,,,,,
15/08/2019,17.705,,,27655,39238,,,,,,
15/08/2019,17.71,,250,,7939,,,,,,
15/08/2019,17.715,,7604,,23044,,,,,,
15/08/2019,17.72,,1320,,32077,,,,,,
15/08/2019,17.725,,1346,294,44382,,,,,,
15/08/2019,17.73,,8192,,21176,,,,,,
15/08/2019,17.735,,1022,,3000,,,,,,
15/08/2019,17.74,,1372,,32077,,,,,,
15/08/2019,17.745,,1372,,20745,,,,,,
15/08/2019,17.75,,9294,,69513,,,,,,
15/08/2019,17.755,,2623,300,53266,,,,,,
15/08/2019,17.76,,11502,,10217,,,,,,
15/08/2019,17.765,,1294,,15811,,,,,,
15/08/2019,17.77,,2611,,43189,,,,,,
15/08/2019,17.775,,4807,,41773,,,,,,
15/08/2019,17.78,,27035,4992,39536,,,,,,
15/08/2019,17.785,,1594,308,13686,,,,,,
15/08/2019,17.79,,9742,,15958,,,,,,
15/08/2019,17.795,,20858,,56198,,,,,,
15/08/2019,17.8,,1510,,4429,,,,,,
15/08/2019,17.805,,8105,12956,40757,,,,,,
15/08/2019,17.81,,10576,42144,40544,,,,,,
15/08/2019,17.815,750,11232,316,13815,,,,,,
15/08/2019,17.82,,18963,9631,54376,,,,,,
15/08/2019,17.825,,11603,,16089,,,,,,
15/08/2019,17.83,,10705,,33113,,,,,,
15/08/2019,17.835,,6939,13093,28606,,,,,,
15/08/2019,17.84,2842,,23315,5850,,,,,,
15/08/2019,17.845,10539,,114938,16828,,,,,,
15/08/2019,17.85,10031,,45672,4800,,,,,,
15/08/2019,17.855,6456,,47849,14001,,,,,,
15/08/2019,17.86,1308,,41429,17529,,,,,,
15/08/2019,17.865,8851,,33588,9223,,,,,,
15/08/2019,17.87,4433,,15110,10741,,,,,,
15/08/2019,17.875,5757,,21737,,,,,,,
15/08/2019,17.88,2661,,33897,8784,,,,,,
15/08/2019,17.885,2748,,40984,10216,,,,,,
15/08/2019,17.89,9890,,44506,14604,,,,,,
15/08/2019,17.895,1410,,53374,1763,,,,,,
15/08/2019,17.9,1352,,28784,12456,,,,,,
15/08/2019,17.905,1352,,26635,,,,,,,
15/08/2019,17.91,11790,,33743,1225,,,,,,
15/08/2019,17.915,1384,,56380,18082,,,,,,
15/08/2019,17.92,1384,,102057,12455,,,,,,
15/08/2019,17.925,1384,,18466,1560,,,,,,
15/08/2019,17.93,2785,,32609,,,,,,,
15/08/2019,17.935,1384,,7800,,,,,,,
15/08/2019,17.94,7644,,74038,13009,,,,,,
15/08/2019,17.945,5017,,70775,1225,,,,,,
15/08/2019,17.95,2352,,28390,22423,,,,,,
15/08/2019,17.955,1410,,34037,,,,,,,
15/08/2019,17.96,1384,,19622,1580,,,,,,
15/08/2019,17.965,1358,,52240,16441,,,,,,
15/08/2019,17.97,1358,,70453,,,,,,,
15/08/2019,17.975,,,22923,,,,,,,
15/08/2019,17.98,,,,5856,,,,,,
15/08/2019,17.985,,,17876,,,,,,,
15/08/2019,17.99,1250,,19856,,,,,,,
15/08/2019,17.995,,,89417,2395,,,,,,
15/08/2019,18,552,,171015,,,,,,,
15/08/2019,18.005,,,3000,,,,,,,
15/08/2019,18.01,,,27410,17327,,,,,,
15/08/2019,18.015,,,22800,,,,,,,
15/08/2019,18.02,,,15845,,,,,,,
15/08/2019,18.025,6080,,26618,,,,,,,
15/08/2019,18.03,1500,,14994,,,,,,,
15/08/2019,18.035,,,3000,,,,,,,
15/08/2019,18.045,,,21683,,,,,,,
15/08/2019,18.05,275,,20496,,,,,,,
15/08/2019,18.055,,,5800,,,,,,,
15/08/2019,18.06,,,3547,,,,,,,
15/08/2019,18.075,,,34148,,,,,,,
15/08/2019,18.08,1250,,1250,,,,,,,
15/08/2019,18.1,,,328,4878,,,,,,
15/08/2019,18.105,,,19192,,,,,,,
15/08/2019,18.11,,,21797,,,,,,,
15/08/2019,18.125,,,335,,,,,,,
15/08/2019,18.13,,,13044,,,,,,,
15/08/2019,18.135,,,,21097,,,,,,
15/08/2019,18.145,,,21796,1819,,,,,,
15/08/2019,18.15,,,341,,,,,,,
15/08/2019,18.155,,,13044,,,,,,,
15/08/2019,18.17,,,276,,,,,,,
15/08/2019,18.18,,,21796,,,,,,,
15/08/2019,18.185,,,15654,,,,,,,
15/08/2019,18.19,2934,,1250,46380,,,,,,
15/08/2019,18.195,,,,6000,,,,,,
15/08/2019,18.2,,,,2279,,,,,,
15/08/2019,18.21,,,13044,,,,,,,
15/08/2019,18.22,,,24911,,,,,,,
15/08/2019,18.235,,,13044,917,,,,,,
15/08/2019,18.24,1250,,1250,,,,,,,
15/08/2019,18.25,,,,17117,,,,,,
15/08/2019,18.26,600,,25510,,,,,,,
15/08/2019,18.265,,,15654,,,,,,,
15/08/2019,18.29,1250,,14294,,,,,,,
15/08/2019,18.3,1600,,26510,1384,,,,,,
15/08/2019,18.315,,,13044,,,,,,,
15/08/2019,18.325,6,,6,,,,,,,
15/08/2019,18.34,1000,,1000,,,,,,,
15/08/2019,18.345,,,43678,55073,,,,,,
15/08/2019,18.37,,,13044,13899,,,,,,
15/08/2019,18.39,1000,,1000,,,,,,,
15/08/2019,18.44,1000,,1000,,,,,,,
15/08/2019,18.49,1000,,1000,,,,,,,
15/08/2019,18.5,,,,4000,,,,,,
15/08/2019,18.51,2000,,2000,,,,,,,
15/08/2019,18.55,106,,106,,,,,,,
15/08/2019,18.56,1000,,1000,,,,,,,
15/08/2019,18.575,4150,,4150,,,,,,,
15/08/2019,18.58,500,,500,,,,,,,
15/08/2019,18.6,400,,2900,,,,,,,
15/08/2019,18.61,1000,,1000,70,,,,,,
15/08/2019,18.65,2000,,2000,,,,,,,
15/08/2019,18.66,1550,,1550,,,,,,,
15/08/2019,18.67,100,,100,,,,,,,
15/08/2019,18.69,500,,500,,,,,,,
15/08/2019,18.7,1670,,1670,,,,,,,
15/08/2019,18.71,1000,,1000,,,,,,,
15/08/2019,18.725,,,,336325,,,,,,
15/08/2019,18.735,,,,1325,,,,,,
15/08/2019,18.76,1000,,1000,,,,,,,
15/08/2019,18.79,266,,266,,,,,,,
15/08/2019,18.8,2280,,2280,,,,,,,
15/08/2019,18.81,1000,,1000,,,,,,,
15/08/2019,18.85,1280,,1280,,,,,,,
15/08/2019,18.855,100,,100,,,,,,,
15/08/2019,18.86,1000,,1000,,,,,,,
15/08/2019,18.9,16500,,16500,,,,,,,
15/08/2019,18.93,1200,,1200,,,,,,,
15/08/2019,18.94,11250,,11250,,,,,,,
15/08/2019,18.95,600,,600,,,,,,,
15/08/2019,18.96,1000,,1000,,,,,,,
15/08/2019,18.99,1250,,1250,,,,,,,
15/08/2019,19,37290,,37290,,,,,,,
15/08/2019,19.04,1500,,1500,,,,,,,
15/08/2019,19.09,1250,,1250,,,,,,,
15/08/2019,19.1,2750,,2750,,,,,,,
15/08/2019,19.14,1000,,1000,,,,,,,
15/08/2019,19.15,5100,,5100,,,,,,,
15/08/2019,19.19,750,,750,,,,,,,
15/08/2019,19.2,2916,,2916,,,,,,,
15/08/2019,19.22,3000,,3000,,,,,,,
15/08/2019,19.25,5000,,5000,,,,,,,
15/08/2019,19.3,4480,,4480,,,,,,,
15/08/2019,19.33,25,,25,,,,,,,
15/08/2019,19.35,3900,,3900,,,,,,,
15/08/2019,19.4,1950,,1950,,,,,,,
15/08/2019,19.41,255,,255,,,,,,,
15/08/2019,19.48,400,,400,,,,,,,
15/08/2019,19.49,600,,600,,,,,,,
15/08/2019,19.495,1000,,1000,,,,,,,
15/08/2019,19.5,36787,,36787,,,,,,,
15/08/2019,19.52,1000,,1000,,,,,,,
15/08/2019,19.53,500,,500,,,,,,,
15/08/2019,19.55,2000,,2000,,,,,,,
15/08/2019,19.6,8082,,8082,,,,,,,
15/08/2019,19.62,2750,,2750,,,,,,,
15/08/2019,19.63,1670,,1670,,,,,,,
15/08/2019,19.635,1500,,1500,,,,,,,
15/08/2019,19.685,1500,,1500,,,,,,,
15/08/2019,19.69,7294,,7294,,,,,,,
15/08/2019,19.7,3450,,3450,,,,,,,
15/08/2019,19.735,1500,,1500,,,,,,,
15/08/2019,19.75,10080,,10080,,,,,,,
15/08/2019,19.76,1500,,1500,,,,,,,
15/08/2019,19.785,1500,,1500,,,,,,,
15/08/2019,19.79,1850,,1850,,,,,,,
15/08/2019,19.8,7288,,7288,,,,,,,
15/08/2019,19.82,1520,,1520,,,,,,,
15/08/2019,19.835,1500,,1500,,,,,,,
15/08/2019,19.84,150,,150,,,,,,,
15/08/2019,19.85,9275,,9275,,,,,,,
15/08/2019,19.88,109,,109,,,,,,,
15/08/2019,19.885,1500,,1500,,,,,,,
15/08/2019,19.89,420,,420,,,,,,,
15/08/2019,19.9,11274,,11274,,,,,,,
15/08/2019,19.93,150,,150,,,,,,,
15/08/2019,19.935,1500,,1500,,,,,,,
15/08/2019,19.95,2580,,2580,,,,,,,
15/08/2019,19.97,444,,444,,,,,,,
15/08/2019,19.98,1470,,1470,,,,,,,
15/08/2019,19.985,1500,,1500,,,,,,,
15/08/2019,19.99,507,,507,,,,,,,
15/08/2019,20,112616,,114377,,,,,,,
15/08/2019,20.01,10677,,10677,,,,,,,
15/08/2019,20.04,1500,,1500,,,,,,,
15/08/2019,20.05,62,,62,,,,,,,
15/08/2019,20.07,5000,,5000,,,,,,,
15/08/2019,20.09,1500,,1500,,,,,,,
15/08/2019,20.1,10255,,10255,,,,,,,
15/08/2019,20.14,1552,,1552,,,,,,,
15/08/2019,20.15,1680,,1680,,,,,,,
15/08/2019,20.19,1500,,1500,,,,,,,
15/08/2019,20.2,3712,,3712,,,,,,,
15/08/2019,20.22,50,,50,,,,,,,
15/08/2019,20.24,1500,,1500,,,,,,,
15/08/2019,20.28,546,,546,,,,,,,
15/08/2019,20.29,1500,,1500,,,,,,,
15/08/2019,20.3,4320,,4320,,,,,,,
15/08/2019,20.34,1745,,1745,,,,,,,
15/08/2019,20.35,980,,980,,,,,,,
15/08/2019,20.39,1500,,1500,,,,,,,
15/08/2019,20.4,28800,,28800,,,,,,,
15/08/2019,20.44,1500,,1500,,,,,,,
15/08/2019,20.45,100,,100,,,,,,,
15/08/2019,20.46,540,,540,,,,,,,
15/08/2019,20.47,150,,150,,,,,,,
15/08/2019,20.48,200,,200,,,,,,,
15/08/2019,20.49,2800,,2800,,,,,,,
15/08/2019,20.5,32693,,32693,,,,,,,
15/08/2019,20.52,100,,100,,,,,,,
15/08/2019,20.54,1800,,1800,,,,,,,
15/08/2019,20.55,750,,750,,,,,,,
15/08/2019,20.56,40,,40,,,,,,,
